212339,1163510,Stephanosaurus intermedius,synonym,,"Parks, 1923",,,,,false,,
212340,1163515,Stephanosaurus,synonym,,"Lambe, 1914",,,,,false,,
212341,1163515,Tetragonosaurus,synonym,,"Parks, 1931",,,,,false,,
212342,1165900,Corythosaurus frontalis,synonym,,"Parks, 1935",,,,,false,,
212343,1165900,Procheneosaurus praeceps,synonym,,"Parks, 1931",,,,,false,,
212344,1165900,Tetragonosaurus praeceps,synonym,,"Parks, 1931",,,,,false,,
212345,1165900,Lambeosaurus altidens,type name,,"Lambe, 1902",,,,,false,,
212347,1165807,Cheneosaurus,synonym,,"Lambe, 1917",,,,,false,,
212349,1166920,Palaeoscincidae,synonym,,"Nopsca, 1918",,,,,false,,
212350,1166920,Hylaeosauridae,synonym,,"Nopsca, 1902",,,,,false,,
212352,1166921,Anodontosaurus,synonym,,"Sternberg, 1929",,,,,false,,
212353,1166921,Anadontosaurus,synonym,,"Sternberg, 1929",,,,,false,,
212354,1166921,Stereocephalus,synonym (replaced name),,"Lambe, 1902",,,,,false,,
212389,1163569,Clidastes iguanavus,nomen dubium,,"Cope, 1868",,,,,false,,
212390,1163569,Clidastidae,synonym,,"Cope, 1869",,,,,false,,
212391,1163569,Liodon,synonym,,"Cope, 1869",,,,,false,,
212392,1163572,Baptosaurus,nomen dubium,,"Marsh, 1870",,,,,false,,
212393,1163493,Shastasaurus pacificus,synonym,,"Merriam, 1895",,,,,false,,
212394,1163493,Shastasaurus osmonti,synonym,,"Merriam, 1902",,,,,false,,
212395,1164416,Labidosaurus broilii,synonym,,"Case, 1911",,,,,false,,
212396,1182236,Trionyx foveatus,alternative combination,,"Leidy, 1856",,,,,false,,
212398,1182236,Aspideretes foveatus,synonym,,"Leidy, 1856",,,,nomen dubium,false,,
212399,1182236,Aspideretes subquadratus,type name; synonym,,"Lambe, 1914",,,,,false,,
212400,1182236,Trionyx maturus,type name; synonym,,"Lambe, 1914",,,,,false,,
212401,1182236,Trionyx subquadrates,synonym,,"Lambe, 1914",,,,,false,,
212405,1182236,Aspideretes maturus,synonym,,"Lambe, 1914",,,,,false,,
212408,1168783,Trionyx coalescens,synonym,,"Cope, 1875",,,,,false,,
212410,1169305,Trionyx punctiger,synonym,,"Cope, 1891",,,,,false,,
212426,1186354,Orthonybyoceras covingtonense,synonym,,"Foerste & Teichert , 1930",,,,,false,,
212474,1182398,Gigantocamelus,synonym,,Barbour & Schultz (1939),,,,,false,,
212479,1170825,Sigmogomphius,,,"Merriam, 1896",,,,,false,,
212501,1125532,Chelonia,synonym,,"Agassiz, 1857",,,,,false,,
212537,1150328,Cornuta,synonym,,"Janvier, 1985",,,,,false,,
212538,1163233,Gigantostraca,synonym,,"Haeckel, 1866",,,,,false,,
212566,1186572,Homo ergaster,synonym,,"Groves & Mazak, 1975",,,,,false,,
212578,1186596,Praeanthropus africanus,synonym,,"Weinert, 1950",,,,,false,,
212892,1182488,Diplodus,,,"Agassiz, 1843",,,,,false,,
221635,1193660,Streptospinigera niuqtuut,type name,,"Olivier, Frédéric; San Martín, Guillermo; Archambault, Philippe",,,,,false,,
224607,1164445,Heteromeryx transversus,synonym,,Cope,1889,,,,true,,
224608,1164445,Hypertragulus transversus,synonym,,Cope,1889,,,,true,,
225071,1174295,Caenagnathiformes,synonym,,Sternberg,1940,,,,false,,
225145,1162965,Clathria (Microciona) pennata,,,Lambe,1895,,,,false,,
225152,1161779,Diphyllobothrium dendriticum,synonym,,Nitzsch,1824,,,,false,,
