speckey,scientific_name,collection,rank,ancestors,catalog_count
1135827,Eriogonum alatum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Caryophyllidae | Polygonales | Polygonaceae | Rumicoideae | xxEriogonum,1
1083355,Eriogonum flavum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Caryophyllidae | Polygonales | Polygonaceae | Eriogonum,4
1135829,Eriogonum flavum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Caryophyllidae | Polygonales | Polygonaceae | Rumicoideae | xxEriogonum,3
1086330,Erucastrum gallicum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Capparales | Brassicaceae | Erucastrum,9
1136038,Erucastrum gallicum,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxDilleniidae | xxCapparales | xxCruciferae | Erucastrum,9
1086349,Erysimum cheiranthoides,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Capparales | Brassicaceae | Erysimum,42
1136041,Erysimum cheiranthoides,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxDilleniidae | xxCapparales | xxCruciferae | Erysimum,25
1092804,Eugenia monticola,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | Myrtaceae | Eugenia,2
1141364,Eugenia monticola,Botany,SPECIES,"Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | xxMyrtaceae | Myrtoideae, Myrteae | Eugenia",2
1026834,Euscelus,Zoology,GENUS,Animalia | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Hyperiidea | Physocephalata | Platysceloidea | Parascelidae,0
1175059,Euscelus,Zoology,GENUS,Animalia | Arthropoda | Insecta | Coleoptera | Polyphaga | Curculionoidea | Attelabidae | Attelabinae | Attelabini | Euscelina,0
1094904,Exothea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Sapindales | Sapindaceae,0
1145599,Exothea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Sapindales | Sapindaceae,0
1083670,Fagopyrum,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Caryophyllidae | Polygonales | Polygonaceae,0
1135799,Fagopyrum,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Caryophyllidae | Polygonales | Polygonaceae | Polygonoideae,0
1088054,Fendlerella utahensis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | Saxifragaceae | Fendlerella,1
1144217,Fendlerella utahensis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxPhiladelphaceae | Fendlerella,1
1150017,Filicea,Zoology,GENUS,"",0
1190776,Filicea,Zoology,,Animalia | Bryozoa | Stenolaemata,0
1084013,Franklinia alatamaha,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Theales | Theaceae | Franklinia,2
1137799,Franklinia alatamaha,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Theales | xxTheaceae | Franklinia,2
1100354,Fraxinus pennsylvanica,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Oleaceae | Fraxinus,41
1135152,Fraxinus pennsylvanica,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxScrophulariales | xxOleaceae | Fraxinus,34
1100358,Fraxinus velutina,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Oleaceae | Fraxinus,2
1135154,Fraxinus velutina,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxScrophulariales | xxOleaceae | Fraxinus,2
1108941,Freycinetia,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Arecidae | Pandanales | Pandanaceae,0
1130691,Freycinetia,Botany,GENUS,Plantae | Anthophyta | xxLiliatae | xxArecidae | xxPandanales | xxPandanaceae,0
1082239,Froelichia gracilis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Caryophyllidae | Caryophyllales | Amaranthaceae | Froelichia,1
1135458,Froelichia gracilis,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxCaryophyllidae | xxCaryophyllales | xxAmaranthaceae | Froelichia,1
1080547,Fumaria,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Magnoliidae | Papaverales | Fumariaceae,0
1139384,Fumaria,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Magnoliidae | Papaverales | Fumariaceae,0
1094161,Garcia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae,0
1140501,Garcia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae,0
1093476,Garrya elliptica,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Cornales | Garryaceae | Garrya,1
1140118,Garrya elliptica,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxCornales | xxGarryaceae | xxGarrya,1
1093173,Gayophytum,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | Onagraceae,1
1141735,Gayophytum,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | xxOnagraceae,0
1143156,Gilbertiodendron preussii,Botany,SPECIES,"Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Caesalpinioideae, Amherstieae | Gilbertiodendron",2
1143004,Gilbertiodendron preussii,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Caesalpinioideae | Gilbertiodendron,2
1080454,Glaucium,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Magnoliidae | Papaverales | Papaveraceae,0
1139407,Glaucium,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Magnoliidae | Papaverales | Papaveraceae,0
1039860,Glyphis,Botany,GENUS,Chitinous Fungi | Ascomycota | Pezizomycotina | Lecanoromycetes | Ostropomycetidae | Graphidales | Graphidaceae,0
1072823,Glyphis,Botany,GENUS,Chitinous Fungi | Ascomycota | Pezizomycotina | Lecanoromycetes | Ostropomycetidae | Graphidales | Graphidaceae,0
1185750,Glyphis,Zoology,GENUS,Animalia | Chordata | Vertebrata | Gnathostomata | Chondrichthyes | Elasmobranchii | Selachimorpha | Carcharhiniformes | Carcharhinidae,0
1079355,Gomortegaceae,Botany,FAMILY,Plantae | Magnoliophyta | Magnoliopsida | Magnoliidae | Laurales,0
1139080,Gomortegaceae,Botany,FAMILY,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxMagnoliidae | xxMagnoliales,0
1103160,Gouldia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae,0
1134397,Gouldia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae,0
1135716,Guapira,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxCaryophyllidae | xxCaryophyllales | xxNyctaginaceae,0
1081318,Guapira,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Caryophyllidae | Caryophyllales | Nyctaginaceae,0
1084190,Guazuma,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | Sterculiaceae,0
1137154,Guazuma,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | Sterculiaceae,0
1130905,Guzmania,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Zingiberidae | Bromeliales | xxBromeliaceae,0
1113248,Guzmania,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Zingiberidae | Bromeliales | Bromeliaceae,0
1086986,Gyrostemonaceae,Botany,FAMILY,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Batales,0
1135683,Gyrostemonaceae,Botany,FAMILY,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxCaryophyllidae | xxCaryophyllales,0
1075803,Hafellia bahiana,Botany,SPECIES,Chitinous Fungi | Ascomycota | Pezizomycotina | Lecanoromycetes | Lecanoromycetidae | Lecanorales | Physciineae | Physciaceae | Hafellia,0
1071884,Hafellia bahiana,Botany,SPECIES,Chitinous Fungi | Ascomycota | Pezizomycotina | Lecanoromycetes | Lecanoromycetidae | Lecanorales | Physciineae | Physciaceae | Hafellia,0
1092606,Haloragis erecta,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Haloragales | Haloragaceae | Haloragis,1
1140825,Haloragis erecta,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxHaloragales | Haloragidaceae | Haloragis,1
1103240,Hedyotis corymbosa,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae | Hedyotis,1
1134410,Hedyotis corymbosa,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae | Hedyotis,1
1092671,Heimia salicifolia,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | Lythraceae | Heimia,1
1141216,Heimia salicifolia,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | xxLythraceae | Heimia,1
1142455,Helicia,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxProteales | xxProteaceae,0
1142268,Helicia,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxProteales | xxProteaceae | Grevilleoideae,0
1133763,Heliotropium,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Boraginaceae,0
1140904,Heliotropium,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Boraginaceae,0
1098822,Heliotropium,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Boraginaceae,0
1098824,Heliotropium angiospermum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Boraginaceae | Heliotropium,1
1133764,Heliotropium angiospermum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Boraginaceae | Heliotropium,1
1113837,Helonias,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Liliaceae,0
1132028,Helonias,Botany,GENUS,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | xxLiliaceae,0
1102092,Hemigraphis,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Acanthaceae,0
1134769,Hemigraphis,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxScrophulariales | xxAcanthaceae,0
1087421,Hemitomes,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Ericales | Monotropaceae,0
1136610,Hemitomes,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxDilleniidae | xxEricales | xxMonotropaceae,0
1102660,Hippobroma,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Campanulales | Campanulaceae,0
1132943,Hippobroma,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Campanulales | Campanulaceae,0
1102661,Hippobroma longiflora,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Campanulales | Campanulaceae | Hippobroma,3
1132944,Hippobroma longiflora,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Campanulales | Campanulaceae | Hippobroma,3
1094167,Hura,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae,0
1140521,Hura,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae,0
1088139,Hydrangea arborescens,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | Saxifragaceae | Hydrangea,2
1142878,Hydrangea arborescens,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | Hydrangeaceae | Hydrangea,2
1108606,Hydrocleys,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Alismatidae | Alismatales | Limnocharitaceae,0
1130070,Hydrocleys,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Alismatidae | Alismatales | xxLimnocharitaceae,0
1091190,Hymenaea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae,0
1146133,Hymenaea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Caesalpinioideae,0
1143385,Hymenaea,Botany,GENUS,"Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Caesalpinioideae, Detarieae",0
1091191,Hymenaea courbaril,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae | Hymenaea,2
1143387,Hymenaea courbaril,Botany,SPECIES,"Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Caesalpinioideae, Detarieae | Hymenaea",2
1106690,Hymenopappus filifolius,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Asterales | Asteraceae | Hymenopappus,2
1132704,Hymenopappus filifolius,Botany,SPECIES,"Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxAsterales | xxCompositae | xxAsteroideae, Heliantheae | Hymenopappus",1
1084390,Iliamna,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | Malvaceae,0
1136986,Iliamna,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | xxMalvaceae,0
1091192,Indigofera,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae,1
1143962,Indigofera,Botany,GENUS,"Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Papilionoideae, Galegeae",0
1143796,Indigofera,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Papilionoideae,0
1097417,Ipomoea batatas,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Solanales | Convolvulaceae | Ipomoea,1
1133983,Ipomoea batatas,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | Polemoniales | xxConvolvulaceae | Ipomoea,1
1131808,Iris lacustris,Botany,SPECIES,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | xxIridaceae | Iris,15
1114256,Iris lacustris,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Iridaceae | Iris,18
1103330,Ixora,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae,0
1134434,Ixora,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae,0
1094171,Jatropha,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae,0
1140525,Jatropha,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae,0
1145789,Kallstroemia grandiflora,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Sapindales | xxZygophyllaceae | Kallstroemia,1
1095388,Kallstroemia grandiflora,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Sapindales | Zygophyllaceae | Kallstroemia,1
1142279,Knightia,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxProteales | xxProteaceae | Grevilleoideae,0
1164413,Knightia,Zoology,GENUS,Animalia | Chordata | Vertebrata | Gnathostomata | Actinopterygii | Neopterygii | Teleostei | Clupeiformes | Clupeoidei | Pristigastroidea | Clupeidae | Pellonulinae,5
1141950,Krameria parvifolia,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Polygalales | xxKrameriaceae | Krameria,1
1094842,Krameria parvifolia,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Polygalales | Krameriaceae | Krameria,1
1094489,Krugiodendron,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rhamnales | Rhamnaceae,0
1142561,Krugiodendron,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxRhamnales | xxRhamnaceae,0
1094490,Krugiodendron ferreum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rhamnales | Rhamnaceae | Krugiodendron,1
1142562,Krugiodendron ferreum,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxRhamnales | xxRhamnaceae | Krugiodendron,1
1131708,Lachnanthes,Botany,GENUS,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | xxHaemodoraceae,0
1113385,Lachnanthes,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Haemodoraceae,0
1084016,Laplacea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Theales | Theaceae,0
1137811,Laplacea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Theales | xxTheaceae,0
1080707,Laportea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Hamamelidae | Urticales | Urticaceae,0
1138890,Laportea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Hamamelidae | Urticales | xxUrticaceae,0
1084412,Lavatera,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | Malvaceae,0
1137000,Lavatera,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | xxMalvaceae,0
1181470,Lecidea atrobrunnea subsp. atrobrunnea,Botany,SUBSPECIES,Chitinous Fungi | Ascomycota | Pezizomycotina | Lecanoromycetes | Lecanoromycetidae | Lecanorales | Lecideineae | Lecideaceae | Lecidea | Lecidea atrobrunnea,0
1176056,Lecidea atrobrunnea subsp. atrobrunnea,Botany,SUBSPECIES,Chitinous Fungi | Ascomycota | Pezizomycotina | Lecanoromycetes | Lecanoromycetidae | Lecanorales | Lecideineae | Lecideaceae | Lecidea | Lecidea atrobrunnea,8
1080820,Leitneria floridana,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Hamamelidae | Leitneriales | Leitneriaceae | Leitneria,3
1138695,Leitneria floridana,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxHamamelidae | xxLeitneriales | xxLeitneriaceae | Leitneria,3
1091311,Lespedeza,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae,2
1143807,Lespedeza,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Papilionoideae,1
1091336,Lespedeza thunbergii,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae | Lespedeza,1
1143808,Lespedeza thunbergii,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Papilionoideae | Lespedeza,1
1141011,Leucas,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | xxLabiatae,0
1099547,Leucas,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Lamiaceae,0
1113892,Lilium,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Liliaceae,0
1132052,Lilium,Botany,GENUS,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | xxLiliaceae,0
1095550,Limnanthes,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Geraniales | Limnanthaceae,0
1140777,Limnanthes,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Geraniales | xxLimnanthaceae,0
1132054,Liriope,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Liliaceae,0
1153991,Liriope,Zoology,SUBFAMILY,Animalia | Cnidaria | Hydrozoa | Trachymedusae | Geryoniidae,0
1097923,Loeselia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Solanales | Polemoniaceae,0
1134074,Loeselia,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | Polemoniales | xxPolemoniaceae,0
1091348,Lotus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae,0
1143813,Lotus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Papilionoideae,0
1093205,Ludwigia microcarpa,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | Onagraceae | Ludwigia,1
1141761,Ludwigia microcarpa,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | xxOnagraceae | Ludwigia,1
1097056,Lycopersicon,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Solanales | Solanaceae,0
1134121,Lycopersicon,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | Polemoniales | xxSolanaceae,0
1097057,Lycopersicon esculentum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Solanales | Solanaceae | Lycopersicon,4
1134122,Lycopersicon esculentum,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | Polemoniales | xxSolanaceae | Lycopersicon,4
1079014,Lygodium venustum,Botany,SPECIES,Plantae | xxSchizaeaceae | Lygodium,1
1148400,Lygodium venustum,Botany,SPECIES,Plantae | Filicinophyta | Filicopsida | Filicidae | Schizaeales | Schizaeaceae | Lygodium,1
1087248,Lyonia ligustrina,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Ericales | Ericaceae | Lyonia,1
1136565,Lyonia ligustrina,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Ericales | Ericaceae | Lyonia,1
1089073,Lyonothamnus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | Rosaceae,0
1144314,Lyonothamnus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | Rosaceae,0
1091776,Lysiloma microphylla,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae | Lysiloma,1
1143661,Lysiloma microphylla,Botany,SPECIES,"Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Mimosoideae, Ingeae | Lysiloma",1
1102252,Macfadyena unguis-cati,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Bignoniaceae | Macfadyena,1
1134912,Macfadyena unguis-cati,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxScrophulariales | xxBignoniaceae | Macfadyena,1
1084464,Malvella,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | Malvaceae,0
