id,language,catalog_number,collection_code,collection,scientific_name,specimen_name,maker,collector,place_collected,date_collected,place_made,site,culture,date_made,specimen_nature,sex,geologic_age,stage,measurements,description,acquisition_number,item_count,system_count,parent_key,broader_text,whole_part,home_location,note,language_of_material,option1,option2,option3,option4,option5,option6,option7,flag1,flag2,flag3,gbif,publish,loan_allowed,offsite,create_date,created_by,update_date,updated_by,location,location_date,location_levels,condition,condition_date,valuation,valuation_date,legal_status
599095,eng,CANM 324643,CANM,Bryophyte,Sphagnum tenellum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-24,,CANM 324643-Baie Johan-Beetz(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2009-09-17 11:18:23 UTC,MBOUCHARD,2016-07-27 10:42:51 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-11-05,,,,,,permanent collection
599096,eng,CANM 323424,CANM,Bryophyte,Sphagnum tenellum,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-25,,CANM 323424-Baie Johan-Beetz(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2009-09-17 11:27:36 UTC,MBOUCHARD,2016-07-27 10:42:51 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-11-05,,,,,,permanent collection
599098,eng,CANM 326041,CANM,Bryophyte,Sphagnum tenellum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-17,,CANM 326041-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2009-09-17 13:06:41 UTC,MBOUCHARD,2016-07-27 10:42:51 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-11-05,,,,,,permanent collection
599099,eng,CANM 325245,CANM,Bryophyte,Sphagnum tenellum,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-17,,CANM 325245-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2009-09-17 13:13:46 UTC,MBOUCHARD,2016-07-27 10:42:51 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-11-05,,,,,,permanent collection
599100,eng,CANM 325029,CANM,Bryophyte,Sphagnum tenellum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-17,,CANM 325029-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2009-09-17 13:16:28 UTC,MBOUCHARD,2016-07-27 10:42:51 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-11-05,,,,,,permanent collection
599101,eng,CANM 325656,CANM,Bryophyte,Sphagnum tenellum,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-21,,CANM 325656-Ile Saint-Charles(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2009-09-17 13:24:56 UTC,MBOUCHARD,2016-07-27 10:42:51 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-11-05,,,,,,permanent collection
599102,eng,CANM 324411,CANM,Bryophyte,Sphagnum tenellum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-21,,CANM 324411-Ile Saint-Charles(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2009-09-17 13:26:15 UTC,MBOUCHARD,2016-07-27 10:42:51 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-11-05,,,,,,permanent collection
599103,eng,CANM 324966,CANM,Bryophyte,Sphagnum tenellum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-21,,CANM 324966-Ile Saint-Charles(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2009-09-17 13:28:13 UTC,MBOUCHARD,2016-07-27 10:42:51 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-11-05,,,,,,permanent collection
600662,eng,CMNAV S3292,CMNAV,Bird,Somateria mollissima,,,,"North America: Canada, Québec, Mun. Rég. de Cté de Minganie, Mingan",1982-08-03,,CMNAV S3292-S3293,,,"skeleton, almost complete",M,,adult,,,1983-048,1,,,,whole,,,eng,,,,,,,,false,false,false,false,true,true,false,2009-10-23 14:31:36 UTC,SLAFRAMBOISE,2016-07-27 10:11:27 UTC,XGVIEWS,,,,,,,,permanent collection
600663,eng,CMNAV S3293,CMNAV,Bird,Somateria mollissima,,,,"North America: Canada, Québec, Mun. Rég. de Cté de Minganie, Mingan",1982-08-03,,CMNAV S3292-S3293,,,"skeleton, complete",F,,,,,1983-048,1,,,,whole,,,eng,,,,,,,,false,false,false,false,true,true,false,2009-10-23 14:33:27 UTC,SLAFRAMBOISE,2016-07-27 10:11:27 UTC,XGVIEWS,,,,,,,,permanent collection
601975,eng,CMNAV S3831,CMNAV,Bird,Cepphus grylle,,,,"North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1977-03-23,,CMNAV S3831-S3832,,,"skeleton, incomplete",,,,,,1980-475,1,,,,whole,,,eng,,,,,,,,false,false,false,false,true,true,false,2009-11-19 09:57:21 UTC,MSTEIGERWA,2016-07-27 10:11:18 UTC,XGVIEWS,,,,,,,,permanent collection
601976,eng,CMNAV S3832,CMNAV,Bird,Cepphus grylle,,,,"North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1977-03-23,,CMNAV S3831-S3832,,,"skeleton, incomplete",,,,,,1980-475,1,,,,whole,,,eng,,,,,,,,false,false,false,false,true,true,false,2009-11-19 09:59:11 UTC,MSTEIGERWA,2016-07-27 10:11:18 UTC,XGVIEWS,,,,,,,,permanent collection
643550,eng,CAN 108211,CAN,Vascular Plant,Artemisia biennis,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1928-08-19,,CAN 108211-Natashquan(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,Scanned 2010,eng,,,,,,,,false,false,false,false,true,true,false,2010-05-10 15:12:29 UTC,KDAVIS,2016-07-27 10:42:52 UTC,XGVIEWS,Herbarium,2010-09-27,,,,,,permanent collection
643811,eng,CAN 464098,CAN,Vascular Plant,Cryptogramma stelleri,,,"Blondeau, Marcel","North America: Canada, Québec, Mun. Rég. de Cté de Minganie, Îles Mingan",1979-07-10,,CAN 464098-Grande Ile(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,"Herbier du Domaine Fraiser, St-Ferdinand",eng,,,,,,,,false,false,false,false,true,true,false,2010-05-19 15:38:12 UTC,KDAVIS,2016-07-27 10:42:52 UTC,XGVIEWS,"LP2010-0107: Ickert-Bond, Steffi",2010-06-14,,,,,,permanent collection
645407,eng,CMNFI 2009-0286.1,CMNFI,Fish,Petromyzon marinus,,,,"North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1970-06-11,,CMNFI 2009-0286,,,fluid,,,,,,1986-288,40,,,,whole,,,eng,,,,,,,,false,false,false,false,true,true,false,2010-06-30 10:40:36 UTC,SLAFRAMBOISE,2016-07-27 10:11:37 UTC,XGVIEWS,,,,,,,,permanent collection
657913,eng,CANM 324379,CANM,Bryophyte,Lophozia ascendens,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-29,,CANM 324379-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2011-02-24 14:21:24 UTC,BOTDATA1,2016-07-27 10:42:53 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2011-09-30,,,,,,permanent collection
669998,eng,CAN 244364,CAN,Vascular Plant,Alnus viridis subsp. crispa,,,"Hustich, I.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1952-07-06,,CAN 244364-Morhiban Lake(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,"Pointée par C. Rousseau, 1967",eng,,,,,,,,false,false,false,false,true,true,false,2011-11-10 10:47:31 UTC,MBOUCHARD,2016-07-27 10:42:38 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2014-11-06,,,,,,permanent collection
674678,eng,CAN 538650,CAN,Vascular Plant,Vaccinium oxycoccos,,,"Clément, Daniel; Roy, Claude; Nolin, Mathias; Astamajo, Michel; Lafontaine, Barthélémie","North America: Canada, Québec, Mun. Rég. de Cté de Minganie, Mingan",1981-06-18,,CAN 538650-Mingan(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,"PUB: Tiré de: Clément, D., 1984 - Nouvelles perspectives en ethnoscience: l'ethnobotanique montagnaise de Mingan. Thèse de maîtrise, département d'Anthropologie, faculté des Sciences sociales. 260 p.;Recherches ethnobotaniques, Département d'Anthropologie, Université Laval, Québec.;",eng,,,,,,,,false,false,false,false,true,true,false,2012-01-30 13:50:54 UTC,MBOUCHARD,2016-07-27 10:11:43 UTC,XGVIEWS,,,,,,,,permanent collection
675070,eng,CAN 244563,CAN,Vascular Plant,Oxycoccus microcarpus,,,"Hustich, I.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1952-07-06,,CAN 244364-Morhiban Lake(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,Pointée par C. Rousseau 1967,eng,,,,,,,,false,false,false,false,true,true,false,2012-02-02 13:59:39 UTC,MBOUCHARD,2016-07-27 10:11:43 UTC,XGVIEWS,,,,,,,,permanent collection
685912,eng,CAN 90497,CAN,Vascular Plant,Vaccinium macrocarpon,,,"Macoun, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1883-08-12,,CAN 90497-Lac Salé(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2012-05-09 15:22:53 UTC,KDAVIS,2016-07-27 10:11:47 UTC,XGVIEWS,,,,,,,,permanent collection
686084,eng,CAN 442444,CAN,Vascular Plant,Lonicera villosa,,,"Lemieux, Gilles","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1974-06-21,,CAN 442444-Lac Georges(QC),,,dry,,,,,en fleur,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2012-05-11 13:46:15 UTC,KDAVIS,2016-07-28 14:38:59 UTC,XGVIEWS,,,,,,,,permanent collection
686105,eng,CAN 121464,CAN,Vascular Plant,Lonicera villosa var. calvescens,,,"Marie-Victorin, Frère; Rolland-Germain, Frère","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-08-01,,CAN 121464-Île-d'Anticosti(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2012-05-11 15:59:22 UTC,KDAVIS,2016-07-27 10:11:47 UTC,XGVIEWS,,,,,,,,permanent collection
686207,eng,CAN 121441,CAN,Vascular Plant,Lonicera villosa var. solonis,,,"St. John, Harold","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-07-05,,CAN 121441-Washtawouka(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,Pointée par C. Rousseau 1967,eng,,,,,,,,false,false,false,false,true,true,false,2012-05-15 11:35:09 UTC,KDAVIS,2016-07-27 10:11:46 UTC,XGVIEWS,,,,,,,,permanent collection
574096,eng,CANM 323850,CANM,Bryophyte,Mnium ambiguum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-09,,CANM 323850-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 09:06:45 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574117,eng,CANM 324735,CANM,Bryophyte,Mnium ambiguum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-26,,CANM 324735-Grande Ile(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 09:14:09 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574319,eng,CANM 324810,CANM,Bryophyte,Mnium ambiguum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-26,,CANM 324810-Grande Ile(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 13:17:56 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574120,eng,CANM 323435,CANM,Bryophyte,Mnium ambiguum,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-26,,CANM 323435-Grande Ile(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 09:14:52 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574118,eng,CANM 324743,CANM,Bryophyte,Mnium ambiguum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-27,,CANM 324743-Ile a Bouleaux de Terre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 09:14:28 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574121,eng,CANM 324628,CANM,Bryophyte,Mnium ambiguum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-29,,CANM 324628-Ile du Havre(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 09:15:04 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574451,eng,CANM 324327,CANM,Bryophyte,Mnium marginatum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-12,,CANM 324327-Ile du Fantome(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 15:41:52 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574450,eng,CANM 324227,CANM,Bryophyte,Mnium marginatum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-13,,CANM 324227-Ile Niapiskau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 15:41:40 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574444,eng,CANM 324630,CANM,Bryophyte,Mnium marginatum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-29,,CANM 324628-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 15:40:17 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574442,eng,CANM 325770,CANM,Bryophyte,Mnium marginatum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-29,,CANM 325770-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 15:39:47 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574445,eng,CANM 324383,CANM,Bryophyte,Mnium marginatum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-30,,CANM 324383-Firmin(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 15:40:31 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574443,eng,CANM 324374,CANM,Bryophyte,Mnium marginatum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-30,,CANM 324374-Ile a Firmin(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 15:40:01 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574447,eng,CANM 324354,CANM,Bryophyte,Mnium marginatum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-30,,CANM 324354-Ile a Firmin(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 15:40:56 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574446,eng,CANM 324095,CANM,Bryophyte,Mnium marginatum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-20,,CANM 324095 - Ile Quarry(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-25 15:40:43 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574731,eng,CANM 325905,CANM,Bryophyte,Mnium thomsonii,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-09-09 - 1989-06-10,,CANM 325905-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-26 13:09:50 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574730,eng,CANM 325932,CANM,Bryophyte,Mnium thomsonii,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-09,,CANM 325932-Ile du Havre(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-26 13:09:33 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574732,eng,CANM 325904,CANM,Bryophyte,Mnium thomsonii,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-09,,CANM 325932-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-26 13:10:04 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574725,eng,CANM 324937,CANM,Bryophyte,Mnium thomsonii,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-12,,CANM 324937-Ile du Fantome(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,"""Abundant""",eng,,,,,,,,false,false,false,false,true,true,false,2008-02-26 13:03:24 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574718,eng,CANM 323364,CANM,Bryophyte,Mnium thomsonii,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-14,,CANM 323364-Grosse Ile au Marteau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-26 13:00:04 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574726,eng,CANM 325644,CANM,Bryophyte,Mnium thomsonii,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-20,,CANM 325644-Ile Quarry(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-26 13:03:43 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
574729,eng,CANM 324455,CANM,Bryophyte,Mnium thomsonii,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-20,,CANM 324455-Ile Quarry(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-26 13:04:23 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
