ID Number,xx speckey,xx Scientific Name
CAN 534860,1147577,xxOnoclea sensibilis
CAN 528400,1147577,xxOnoclea sensibilis
CAN 530168,1147577,xxOnoclea sensibilis
CAN 526296,1147577,xxOnoclea sensibilis
CAN 524482,1147577,xxOnoclea sensibilis
CAN 526496,1147577,xxOnoclea sensibilis
CAN 530543,1147577,xxOnoclea sensibilis
CAN 540443,1147577,xxOnoclea sensibilis
CAN 542125,1147577,xxOnoclea sensibilis
CAN 475585,1148336,xxCheilanthes siliquosa
CAN 475553,1147613,xxAsplenium
CAN 475552,1147613,xxAsplenium
CAN 463120,1147626,xxAsplenium platyneuron
CAN 455306,1147626,xxAsplenium platyneuron
CAN 450178,1147626,xxAsplenium platyneuron
CAN 450177,1147626,xxAsplenium platyneuron
CAN 475551,1147626,xxAsplenium platyneuron
CAN 531455,1147626,xxAsplenium platyneuron
CAN 62085,1147629,xxAsplenium trichomanes
CAN 437251,1147629,xxAsplenium trichomanes
CAN 416226,1147629,xxAsplenium trichomanes
CAN 455142,1147629,xxAsplenium trichomanes
CAN 438435,1147629,xxAsplenium trichomanes
CAN 458849,1147629,xxAsplenium trichomanes
CAN 452201,1147629,xxAsplenium trichomanes
CAN 458426,1147629,xxAsplenium trichomanes
CAN 497021,1147629,xxAsplenium trichomanes
CAN 470370,1147629,xxAsplenium trichomanes
CAN 498246,1147629,xxAsplenium trichomanes
CAN 448668,1147629,xxAsplenium trichomanes
CAN 523850,1147629,xxAsplenium trichomanes
CAN 525606,1147629,xxAsplenium trichomanes
CAN 533392,1147629,xxAsplenium trichomanes
CAN 529790,1147629,xxAsplenium trichomanes
CAN 527004,1147629,xxAsplenium trichomanes
CAN 551494,1147629,xxAsplenium trichomanes
CAN 542946,1147629,xxAsplenium trichomanes
CAN 2055,1147645,xxAthyrium filix-femina
CAN 319560,1147645,xxAthyrium filix-femina
CAN 417822,1147645,xxAthyrium filix-femina
CAN 358237,1147645,xxAthyrium filix-femina
CAN 445862,1147645,xxAthyrium filix-femina
CAN 436705,1147645,xxAthyrium filix-femina
CAN 433407,1147645,xxAthyrium filix-femina
CAN 430995,1147645,xxAthyrium filix-femina
CAN 430996,1147645,xxAthyrium filix-femina
CAN 436510,1147645,xxAthyrium filix-femina
CAN 450997,1147645,xxAthyrium filix-femina
CAN 457690,1147645,xxAthyrium filix-femina
CAN 435983,1147645,xxAthyrium filix-femina
CAN 451480,1147645,xxAthyrium filix-femina
CAN 452474,1147645,xxAthyrium filix-femina
CAN 436189,1147645,xxAthyrium filix-femina
CAN 475826,1147645,xxAthyrium filix-femina
CAN 498697,1147645,xxAthyrium filix-femina
CAN 450927,1147645,xxAthyrium filix-femina
CAN 475264,1147645,xxAthyrium filix-femina
CAN 470581,1147645,xxAthyrium filix-femina
CAN 475165,1147645,xxAthyrium filix-femina
CAN 466051,1147645,xxAthyrium filix-femina
CAN 498648,1147645,xxAthyrium filix-femina
CAN 521430,1147645,xxAthyrium filix-femina
CAN 526077,1147645,xxAthyrium filix-femina
CAN 502061,1147645,xxAthyrium filix-femina
CAN 501839,1147645,xxAthyrium filix-femina
CAN 524584,1147645,xxAthyrium filix-femina
CAN 521140,1147645,xxAthyrium filix-femina
CAN 501854,1147645,xxAthyrium filix-femina
CAN 516943,1147645,xxAthyrium filix-femina
CAN 502358,1147645,xxAthyrium filix-femina
CAN 504930,1147645,xxAthyrium filix-femina
CAN 501503,1147645,xxAthyrium filix-femina
CAN 501227,1147645,xxAthyrium filix-femina
CAN 502369,1147645,xxAthyrium filix-femina
CAN 516893,1147645,xxAthyrium filix-femina
CAN 501275,1147645,xxAthyrium filix-femina
CAN 501342,1147645,xxAthyrium filix-femina
CAN 501465,1147645,xxAthyrium filix-femina
CAN 502035,1147645,xxAthyrium filix-femina
CAN 505192,1147645,xxAthyrium filix-femina
CAN 500976,1147645,xxAthyrium filix-femina
CAN 502192,1147645,xxAthyrium filix-femina
CAN 534338,1147645,xxAthyrium filix-femina
CAN 534370,1147645,xxAthyrium filix-femina
CAN 534722,1147645,xxAthyrium filix-femina
CAN 540269,1147645,xxAthyrium filix-femina
CAN 540523,1147645,xxAthyrium filix-femina
CAN 540719,1147645,xxAthyrium filix-femina
CAN 540761,1147645,xxAthyrium filix-femina
CAN 528398,1147645,xxAthyrium filix-femina
CAN 530156,1147645,xxAthyrium filix-femina
CAN 526310,1147645,xxAthyrium filix-femina
CAN 528545,1147645,xxAthyrium filix-femina
CAN 524479,1147645,xxAthyrium filix-femina
CAN 527567,1147645,xxAthyrium filix-femina
CAN 526512,1147645,xxAthyrium filix-femina
CAN 522384,1147645,xxAthyrium filix-femina
CAN 521516,1147645,xxAthyrium filix-femina
CAN 530541,1147645,xxAthyrium filix-femina
CAN 542281,1147645,xxAthyrium filix-femina
CAN 542336,1147645,xxAthyrium filix-femina
CAN 542662,1147645,xxAthyrium filix-femina
CAN 551397,1147645,xxAthyrium filix-femina
CAN 536251,1147645,xxAthyrium filix-femina
CAN 221547,1147709,xxThelypteris
CAN 443397,1147710,xxThelypteris palustris
CAN 437240,1147710,xxThelypteris palustris
CAN 451219,1147710,xxThelypteris palustris
CAN 429841,1147710,xxThelypteris palustris
CAN 499236,1147710,xxThelypteris palustris
CAN 498739,1147710,xxThelypteris palustris
CAN 474901,1147710,xxThelypteris palustris
CAN 470565,1147710,xxThelypteris palustris
CAN 500862,1147710,xxThelypteris palustris
CAN 526003,1147710,xxThelypteris palustris
CAN 522255,1147710,xxThelypteris palustris
CAN 520998,1147710,xxThelypteris palustris
CAN 524153,1147710,xxThelypteris palustris
CAN 524597,1147710,xxThelypteris palustris
CAN 501881,1147710,xxThelypteris palustris
CAN 502122,1147710,xxThelypteris palustris
CAN 501270,1147710,xxThelypteris palustris
CAN 540343,1147710,xxThelypteris palustris
CAN 534892,1147710,xxThelypteris palustris
CAN 540874,1147710,xxThelypteris palustris
CAN 527632,1147710,xxThelypteris palustris
CAN 540052,1147710,xxThelypteris palustris
CAN 528415,1147710,xxThelypteris palustris
CAN 528677,1147710,xxThelypteris palustris
CAN 527560,1147710,xxThelypteris palustris
CAN 527597,1147710,xxThelypteris palustris
CAN 530203,1147710,xxThelypteris palustris
CAN 522386,1147710,xxThelypteris palustris
CAN 522502,1147710,xxThelypteris palustris
CAN 530457,1147710,xxThelypteris palustris
CAN 542279,1147710,xxThelypteris palustris
CAN 542335,1147710,xxThelypteris palustris
CAN 542927,1147710,xxThelypteris palustris
CAN 542357,1147710,xxThelypteris palustris
CAN 542390,1147710,xxThelypteris palustris
CAN 542135,1147710,xxThelypteris palustris
CAN 542208,1147710,xxThelypteris palustris
CAN 542181,1147710,xxThelypteris palustris
CAN 542237,1147710,xxThelypteris palustris
CAN 70291,1147711,xxThelypteris phegopteris
CAN 1071,1147711,xxThelypteris phegopteris
CAN 415093,1147711,xxThelypteris phegopteris
CAN 415423,1147711,xxThelypteris phegopteris
CAN 928,1147711,xxThelypteris phegopteris
CAN 439386,1147711,xxThelypteris phegopteris
CAN 452611,1147711,xxThelypteris phegopteris
CAN 416227,1147711,xxThelypteris phegopteris
CAN 455660,1147711,xxThelypteris phegopteris
CAN 0436683A,1147711,xxThelypteris phegopteris
CAN 438437,1147711,xxThelypteris phegopteris
CAN 450154,1147711,xxThelypteris phegopteris
CAN 0436658A,1147711,xxThelypteris phegopteris
CAN 450591,1147711,xxThelypteris phegopteris
CAN 448264,1147711,xxThelypteris phegopteris
CAN 452250,1147711,xxThelypteris phegopteris
CAN 440027,1147711,xxThelypteris phegopteris
CAN 440020,1147711,xxThelypteris phegopteris
CAN 440008,1147711,xxThelypteris phegopteris
CAN 439455,1147711,xxThelypteris phegopteris
CAN 457693,1147711,xxThelypteris phegopteris
CAN 437269,1147711,xxThelypteris phegopteris
CAN 435974,1147711,xxThelypteris phegopteris
CAN 452557,1147711,xxThelypteris phegopteris
CAN 457445,1147711,xxThelypteris phegopteris
CAN 436683,1147711,xxThelypteris phegopteris
CAN 436658,1147711,xxThelypteris phegopteris
CAN 456088,1147711,xxThelypteris phegopteris
CAN 474501,1147711,xxThelypteris phegopteris
CAN 465141,1147711,xxThelypteris phegopteris
CAN 475577,1147711,xxThelypteris phegopteris
CAN 475578,1147711,xxThelypteris phegopteris
CAN 465144,1147711,xxThelypteris phegopteris
CAN 475581,1147711,xxThelypteris phegopteris
CAN 475156,1147711,xxThelypteris phegopteris
CAN 497286,1147711,xxThelypteris phegopteris
CAN 497227,1147711,xxThelypteris phegopteris
CAN 474926,1147711,xxThelypteris phegopteris
CAN 521429,1147711,xxThelypteris phegopteris
CAN 526079,1147711,xxThelypteris phegopteris
CAN 525951,1147711,xxThelypteris phegopteris
CAN 502058,1147711,xxThelypteris phegopteris
CAN 522304,1147711,xxThelypteris phegopteris
CAN 524575,1147711,xxThelypteris phegopteris
CAN 521138,1147711,xxThelypteris phegopteris
CAN 516944,1147711,xxThelypteris phegopteris
CAN 501226,1147711,xxThelypteris phegopteris
CAN 502379,1147711,xxThelypteris phegopteris
CAN 500938,1147711,xxThelypteris phegopteris
CAN 492954,1147711,xxThelypteris phegopteris
CAN 540299,1147711,xxThelypteris phegopteris
CAN 540147,1147711,xxThelypteris phegopteris
CAN 540053,1147711,xxThelypteris phegopteris
CAN 540133,1147711,xxThelypteris phegopteris
CAN 540179,1147711,xxThelypteris phegopteris
CAN 534723,1147711,xxThelypteris phegopteris
CAN 534853,1147711,xxThelypteris phegopteris
CAN 528411,1147711,xxThelypteris phegopteris
CAN 527277,1147711,xxThelypteris phegopteris
CAN 526316,1147711,xxThelypteris phegopteris
CAN 528456,1147711,xxThelypteris phegopteris
CAN 528544,1147711,xxThelypteris phegopteris
CAN 521583,1147711,xxThelypteris phegopteris
CAN 542278,1147711,xxThelypteris phegopteris
CAN 542758,1147711,xxThelypteris phegopteris
CAN 542759,1147711,xxThelypteris phegopteris
CAN 542118,1147711,xxThelypteris phegopteris
CAN 126610,1147664,xxCystopteris fragilis
CAN 410864,1147664,xxCystopteris fragilis
CAN 415162,1147664,xxCystopteris fragilis
CAN 415165,1147664,xxCystopteris fragilis
CAN 411068,1147664,xxCystopteris fragilis
CAN 411367,1147664,xxCystopteris fragilis
CAN 410530,1147664,xxCystopteris fragilis
CAN 410680,1147664,xxCystopteris fragilis
CAN 410787,1147664,xxCystopteris fragilis
CAN 411084,1147664,xxCystopteris fragilis
CAN 410385,1147664,xxCystopteris fragilis
CAN 451051,1147664,xxCystopteris fragilis
CAN 451609,1147664,xxCystopteris fragilis
CAN 437241,1147664,xxCystopteris fragilis
CAN 438218,1147664,xxCystopteris fragilis
CAN 439855,1147664,xxCystopteris fragilis
CAN 416229,1147664,xxCystopteris fragilis
CAN 455187,1147664,xxCystopteris fragilis
CAN 436684,1147664,xxCystopteris fragilis
CAN 435257,1147664,xxCystopteris fragilis
CAN 435258,1147664,xxCystopteris fragilis
CAN 448830,1147664,xxCystopteris fragilis
CAN 446380,1147664,xxCystopteris fragilis
CAN 448903,1147664,xxCystopteris fragilis
CAN 448348,1147664,xxCystopteris fragilis
CAN 437020,1147664,xxCystopteris fragilis
CAN 452253,1147664,xxCystopteris fragilis
CAN 452073,1147664,xxCystopteris fragilis
CAN 452260,1147664,xxCystopteris fragilis
CAN 440235,1147664,xxCystopteris fragilis
CAN 439861,1147664,xxCystopteris fragilis
CAN 492941,1147664,xxCystopteris fragilis
CAN 476302,1147664,xxCystopteris fragilis
CAN 487792,1147664,xxCystopteris fragilis
CAN 475560,1147664,xxCystopteris fragilis
CAN 475559,1147664,xxCystopteris fragilis
CAN 475558,1147664,xxCystopteris fragilis
CAN 465130,1147664,xxCystopteris fragilis
CAN 465131,1147664,xxCystopteris fragilis
CAN 475561,1147664,xxCystopteris fragilis
CAN 465790,1147664,xxCystopteris fragilis
CAN 447716,1147664,xxCystopteris fragilis
CAN 430909,1147664,xxCystopteris fragilis
CAN 502274,1147664,xxCystopteris fragilis
CAN 518075,1147664,xxCystopteris fragilis
CAN 521993,1147664,xxCystopteris fragilis
CAN 522004,1147664,xxCystopteris fragilis
CAN 505268,1147664,xxCystopteris fragilis
CAN 500834,1147664,xxCystopteris fragilis
CAN 500306,1147664,xxCystopteris fragilis
CAN 487913,1147664,xxCystopteris fragilis
CAN 465132,1147664,xxCystopteris fragilis
CAN 492962,1147664,xxCystopteris fragilis
CAN 527323,1147664,xxCystopteris fragilis
CAN 540394,1147664,xxCystopteris fragilis
CAN 529850,1147664,xxCystopteris fragilis
CAN 534927,1147664,xxCystopteris fragilis
CAN 540144,1147664,xxCystopteris fragilis
CAN 534782,1147664,xxCystopteris fragilis
CAN 531457,1147664,xxCystopteris fragilis
CAN 540069,1147664,xxCystopteris fragilis
CAN 534154,1147664,xxCystopteris fragilis
CAN 528476,1147664,xxCystopteris fragilis
CAN 527476,1147664,xxCystopteris fragilis
CAN 518068,1147664,xxCystopteris fragilis
CAN 530326,1147664,xxCystopteris fragilis
CAN 522429,1147664,xxCystopteris fragilis
CAN 526908,1147664,xxCystopteris fragilis
CAN 542028,1147664,xxCystopteris fragilis
CAN 542032,1147664,xxCystopteris fragilis
CAN 550780,1147664,xxCystopteris fragilis
CAN 533936,1147664,xxCystopteris fragilis
CAN 287164,1147672,xxGymnocarpium dryopteris
CAN 221360,1147672,xxGymnocarpium dryopteris
CAN 299065,1147672,xxGymnocarpium dryopteris
CAN 259514,1147672,xxGymnocarpium dryopteris
CAN 259515,1147672,xxGymnocarpium dryopteris
CAN 257645,1147672,xxGymnocarpium dryopteris
CAN 278414,1147672,xxGymnocarpium dryopteris
CAN 259516,1147672,xxGymnocarpium dryopteris
CAN 247675,1147672,xxGymnocarpium dryopteris
CAN 259517,1147672,xxGymnocarpium dryopteris
CAN 228262,1147672,xxGymnocarpium dryopteris
CAN 996,1147672,xxGymnocarpium dryopteris
CAN 960,1147672,xxGymnocarpium dryopteris
CAN 115141,1147672,xxGymnocarpium dryopteris
CAN 115137,1147672,xxGymnocarpium dryopteris
CAN 1094,1147672,xxGymnocarpium dryopteris
CAN 115139,1147672,xxGymnocarpium dryopteris
CAN 206206,1147672,xxGymnocarpium dryopteris
CAN 1024,1147672,xxGymnocarpium dryopteris
CAN 1021,1147672,xxGymnocarpium dryopteris
CAN 281086,1147672,xxGymnocarpium dryopteris
CAN 1020,1147672,xxGymnocarpium dryopteris
CAN 1018,1147672,xxGymnocarpium dryopteris
CAN 208950,1147672,xxGymnocarpium dryopteris
CAN 263630,1147672,xxGymnocarpium dryopteris
CAN 113006,1147672,xxGymnocarpium dryopteris
CAN 208949,1147672,xxGymnocarpium dryopteris
CAN 212529,1147672,xxGymnocarpium dryopteris
CAN 1002,1147672,xxGymnocarpium dryopteris
CAN 993,1147672,xxGymnocarpium dryopteris
CAN 1013,1147672,xxGymnocarpium dryopteris
CAN 115134,1147672,xxGymnocarpium dryopteris
CAN 1001,1147672,xxGymnocarpium dryopteris
CAN 115135,1147672,xxGymnocarpium dryopteris
CAN 1000,1147672,xxGymnocarpium dryopteris
CAN 994,1147672,xxGymnocarpium dryopteris
CAN 1003,1147672,xxGymnocarpium dryopteris
CAN 115138,1147672,xxGymnocarpium dryopteris
CAN 115136,1147672,xxGymnocarpium dryopteris
CAN 1004,1147672,xxGymnocarpium dryopteris
CAN 1009,1147672,xxGymnocarpium dryopteris
CAN 1008,1147672,xxGymnocarpium dryopteris
CAN 115142,1147672,xxGymnocarpium dryopteris
CAN 1015,1147672,xxGymnocarpium dryopteris
CAN 203665,1147672,xxGymnocarpium dryopteris
CAN 115140,1147672,xxGymnocarpium dryopteris
CAN 278415,1147672,xxGymnocarpium dryopteris
CAN 998,1147672,xxGymnocarpium dryopteris
CAN 997,1147672,xxGymnocarpium dryopteris
CAN 1006,1147672,xxGymnocarpium dryopteris
CAN 999,1147672,xxGymnocarpium dryopteris
CAN 1005,1147672,xxGymnocarpium dryopteris
CAN 1011,1147672,xxGymnocarpium dryopteris
CAN 1010,1147672,xxGymnocarpium dryopteris
CAN 1007,1147672,xxGymnocarpium dryopteris
CAN 1014,1147672,xxGymnocarpium dryopteris
CAN 299067,1147672,xxGymnocarpium dryopteris
CAN 242060,1147672,xxGymnocarpium dryopteris
CAN 220843,1147672,xxGymnocarpium dryopteris
CAN 995,1147672,xxGymnocarpium dryopteris
CAN 221734,1147672,xxGymnocarpium dryopteris
CAN 1042,1147672,xxGymnocarpium dryopteris
CAN 1043,1147672,xxGymnocarpium dryopteris
CAN 1044,1147672,xxGymnocarpium dryopteris
CAN 1033,1147672,xxGymnocarpium dryopteris
CAN 983,1147672,xxGymnocarpium dryopteris
CAN 205602,1147672,xxGymnocarpium dryopteris
CAN 226378,1147672,xxGymnocarpium dryopteris
CAN 1076,1147672,xxGymnocarpium dryopteris
CAN 1082,1147672,xxGymnocarpium dryopteris
CAN 1079,1147672,xxGymnocarpium dryopteris
CAN 252933,1147672,xxGymnocarpium dryopteris
CAN 126649,1147672,xxGymnocarpium dryopteris
CAN 1062,1147672,xxGymnocarpium dryopteris
CAN 236968,1147672,xxGymnocarpium dryopteris
CAN 1012,1147672,xxGymnocarpium dryopteris
CAN 299066,1147672,xxGymnocarpium dryopteris
CAN 951,1147672,xxGymnocarpium dryopteris
CAN 265612,1147672,xxGymnocarpium dryopteris
CAN 956,1147672,xxGymnocarpium dryopteris
CAN 241411,1147672,xxGymnocarpium dryopteris
CAN 274902,1147672,xxGymnocarpium dryopteris
CAN 282468,1147672,xxGymnocarpium dryopteris
CAN 226386,1147672,xxGymnocarpium dryopteris
CAN 970,1147672,xxGymnocarpium dryopteris
CAN 971,1147672,xxGymnocarpium dryopteris
CAN 984,1147672,xxGymnocarpium dryopteris
CAN 979,1147672,xxGymnocarpium dryopteris
CAN 978,1147672,xxGymnocarpium dryopteris
CAN 992,1147672,xxGymnocarpium dryopteris
CAN 152482,1147672,xxGymnocarpium dryopteris
CAN 247677,1147672,xxGymnocarpium dryopteris
CAN 299068,1147672,xxGymnocarpium dryopteris
CAN 225480,1147672,xxGymnocarpium dryopteris
CAN 221359,1147672,xxGymnocarpium dryopteris
CAN 287163,1147672,xxGymnocarpium dryopteris
CAN 1083,1147672,xxGymnocarpium dryopteris
CAN 967,1147672,xxGymnocarpium dryopteris
CAN 975,1147672,xxGymnocarpium dryopteris
CAN 974,1147672,xxGymnocarpium dryopteris
CAN 976,1147672,xxGymnocarpium dryopteris
CAN 123261,1147672,xxGymnocarpium dryopteris
CAN 216757,1147672,xxGymnocarpium dryopteris
CAN 238789,1147672,xxGymnocarpium dryopteris
CAN 152483,1147672,xxGymnocarpium dryopteris
CAN 284871,1147672,xxGymnocarpium dryopteris
CAN 226383,1147672,xxGymnocarpium dryopteris
CAN 226388,1147672,xxGymnocarpium dryopteris
CAN 226381,1147672,xxGymnocarpium dryopteris
CAN 1017,1147672,xxGymnocarpium dryopteris
CAN 246311,1147672,xxGymnocarpium dryopteris
CAN 987,1147672,xxGymnocarpium dryopteris
CAN 982,1147672,xxGymnocarpium dryopteris
CAN 217216,1147672,xxGymnocarpium dryopteris
CAN 980,1147672,xxGymnocarpium dryopteris
CAN 267380,1147672,xxGymnocarpium dryopteris
CAN 255987,1147672,xxGymnocarpium dryopteris
CAN 293977,1147672,xxGymnocarpium dryopteris
CAN 276970,1147672,xxGymnocarpium dryopteris
CAN 264311,1147672,xxGymnocarpium dryopteris
CAN 988,1147672,xxGymnocarpium dryopteris
CAN 989,1147672,xxGymnocarpium dryopteris
CAN 977,1147672,xxGymnocarpium dryopteris
CAN 985,1147672,xxGymnocarpium dryopteris
CAN 990,1147672,xxGymnocarpium dryopteris
CAN 991,1147672,xxGymnocarpium dryopteris
CAN 981,1147672,xxGymnocarpium dryopteris
CAN 986,1147672,xxGymnocarpium dryopteris
CAN 1068,1147672,xxGymnocarpium dryopteris
CAN 1067,1147672,xxGymnocarpium dryopteris
CAN 1065,1147672,xxGymnocarpium dryopteris
CAN 1069,1147672,xxGymnocarpium dryopteris
CAN 1063,1147672,xxGymnocarpium dryopteris
CAN 269597,1147672,xxGymnocarpium dryopteris
CAN 1066,1147672,xxGymnocarpium dryopteris
CAN 1064,1147672,xxGymnocarpium dryopteris
CAN 208331,1147672,xxGymnocarpium dryopteris
CAN 157246,1147672,xxGymnocarpium dryopteris
CAN 157245,1147672,xxGymnocarpium dryopteris
CAN 199503,1147672,xxGymnocarpium dryopteris
CAN 199502,1147672,xxGymnocarpium dryopteris
CAN 200641,1147672,xxGymnocarpium dryopteris
CAN 248678,1147672,xxGymnocarpium dryopteris
CAN 157432,1147672,xxGymnocarpium dryopteris
CAN 157430,1147672,xxGymnocarpium dryopteris
CAN 157429,1147672,xxGymnocarpium dryopteris
CAN 157427,1147672,xxGymnocarpium dryopteris
CAN 199295,1147672,xxGymnocarpium dryopteris
CAN 157428,1147672,xxGymnocarpium dryopteris
CAN 157431,1147672,xxGymnocarpium dryopteris
CAN 157258,1147672,xxGymnocarpium dryopteris
CAN 262169,1147672,xxGymnocarpium dryopteris
CAN 1048,1147672,xxGymnocarpium dryopteris
CAN 263784,1147672,xxGymnocarpium dryopteris
CAN 275891,1147672,xxGymnocarpium dryopteris
CAN 1040,1147672,xxGymnocarpium dryopteris
CAN 275890,1147672,xxGymnocarpium dryopteris
CAN 1057,1147672,xxGymnocarpium dryopteris
CAN 1037,1147672,xxGymnocarpium dryopteris
CAN 279803,1147672,xxGymnocarpium dryopteris
CAN 1039,1147672,xxGymnocarpium dryopteris
CAN 1060,1147672,xxGymnocarpium dryopteris
CAN 1051,1147672,xxGymnocarpium dryopteris
CAN 254046,1147672,xxGymnocarpium dryopteris
CAN 254045,1147672,xxGymnocarpium dryopteris
CAN 1036,1147672,xxGymnocarpium dryopteris
CAN 211774,1147672,xxGymnocarpium dryopteris
CAN 275892,1147672,xxGymnocarpium dryopteris
CAN 296324,1147672,xxGymnocarpium dryopteris
CAN 1078,1147672,xxGymnocarpium dryopteris
CAN 1072,1147672,xxGymnocarpium dryopteris
CAN 295602,1147672,xxGymnocarpium dryopteris
CAN 1077,1147672,xxGymnocarpium dryopteris
CAN 123259,1147672,xxGymnocarpium dryopteris
CAN 1073,1147672,xxGymnocarpium dryopteris
CAN 207140,1147672,xxGymnocarpium dryopteris
CAN 1070,1147672,xxGymnocarpium dryopteris
CAN 263179,1147672,xxGymnocarpium dryopteris
CAN 1029,1147672,xxGymnocarpium dryopteris
CAN 1030,1147672,xxGymnocarpium dryopteris
CAN 266019,1147672,xxGymnocarpium dryopteris
CAN 236663,1147672,xxGymnocarpium dryopteris
CAN 253891,1147672,xxGymnocarpium dryopteris
CAN 289916,1147672,xxGymnocarpium dryopteris
CAN 1027,1147672,xxGymnocarpium dryopteris
CAN 1026,1147672,xxGymnocarpium dryopteris
CAN 1019,1147672,xxGymnocarpium dryopteris
CAN 1025,1147672,xxGymnocarpium dryopteris
CAN 1035,1147672,xxGymnocarpium dryopteris
CAN 1055,1147672,xxGymnocarpium dryopteris
CAN 1054,1147672,xxGymnocarpium dryopteris
CAN 1046,1147672,xxGymnocarpium dryopteris
CAN 1031,1147672,xxGymnocarpium dryopteris
CAN 1038,1147672,xxGymnocarpium dryopteris
CAN 965,1147672,xxGymnocarpium dryopteris
CAN 284869,1147672,xxGymnocarpium dryopteris
CAN 285055,1147672,xxGymnocarpium dryopteris
