id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CMNAR 6364,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-17,,,1963-059,6.2 mi. N. on Hwy. 35 of Fosston,"",52.279167,-103.815833,,
CMNAR 6365,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-17,fluid,,1963-059,6.2 mi. N. on Hwy. 35 of Fosston,"",52.279167,-103.815833,,
CMNAR 6367,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-18,fluid,,1963-059,3.1 mi. W. on Hwy. 5 of Rama,"",51.777778,-103.062222,,
CMNAR 6369,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-18,,,1963-059,1.8 mi. E. on Hwy. 14 of Stenen,"",51.883333,-102.333333,,
CMNAR 6372,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-18,fluid,,1963-059,"Bearhead Creek, 4.5 mi. W. on Hwy. 49 of Manitoba/Saskatchewan border","",51.933333,-101.566667,,
CMNAR 6961,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Cook, Joyce C.; Gorham, Stanley W.","North America: Canada, Québec",1963-05-01,,,1963-160,Tenaga,"",45.528333,-75.801667,,
CMNAR 6965,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,14,,"","Cook, Francis R.; Cook, Joyce C.; Gorham, Stanley W.","North America: Canada, Québec",1963-05-02,,,1963-160,"Mountain Road, 0.7 mi. SW. of Black Lake, Gatineau Park","",45.483333,-75.866667,,
CMNAR 6971,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,5,,"","Cook, Francis R.; Cook, Joyce C.; Gorham, Stanley W.","North America: Canada, Québec",1963-05-02,,,1963-160,"Mountain Road, 1.4 mi. due W. of Black Lake, Gatineau Park","",45.483333,-75.883333,,
CMNAR 6979,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,20,,"","Cook, Francis R.; Cook, Joyce C.","North America: Canada, Ontario, Ottawa (metro)",1963-05-04,,,1963-166,0.3 mi. N. of Harwood Plains,"",45.366667,-75.95,,
CMNAR 6996,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Ontario, Ottawa (metro)",1963-05-08,,,1963-173,0.4 mi. N. of Harwood Plains,"",45.366667,-75.95,,
CMNAR 7015,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,7,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Ontario, Ottawa (metro)",1963-05-09,,,1963-176,0.3 mi. N. of Harwood Plains,"",45.366667,-75.95,,
CMNAR 7036,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,"","Johnston, David H.","North America: Canada, Ontario",1961-06-20,,,1963-179,Big Trout Lake,"",0.0,0.0,,
CMNAR 7077,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Ontario",1963-05-20,,,1963-269,10 mi. NE. on Hwy. 11 of Beardmore,"",49.664722,-87.760278,,
CMNAR 7081,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,8,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Ontario",1963-05-20,,,1963-269,10 mi. NE. on Hwy. 11 of Beardmore,"",49.664722,-87.760278,,
CMNAR 7083,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,7,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Manitoba",1963-05-22,,,1963-269,SW. end of Falcon Lake,"",49.666667,-95.3,,
CMNAR 7099,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,9,,"","Wade, Allan","North America: Canada, Saskatchewan",1962-08-08,,,1963-272,7 mi. E. on Hwy. 1 of Regina,"",50.395833,-104.767222,,
CMNAR 7104,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,52,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Saskatchewan",1963-05-24,,,1963-269,"Cypress Hills Provincial Park, pond at park turnoff & Hwy. 18","",49.666667,-109.45,,
CMNAR 7114,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,76,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-05-29,,,1963-269,2 mi. E. on Hwy. 1 of Strathmore,"",51.036389,-113.339167,,
CMNAR 7118,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-06-01,,,1963-269,0.7 mi. W. on Hwy. 1 of Morley turnoff,"",51.1475,-114.856111,,
CMNAR 7131,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-06-03,,,1963-269,1.2 mi. N. on Hwy. 1X (Kananaski's Road) of Hwy. 1,"",51.066667,-115.116667,,
CMNAR 5087,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Nero, R.W.","North America: Canada, Saskatchewan",1960-06-25,,,1960-230,5 mi. S. of Uranium City,"",59.516667,-108.7,,
CMNAR 5212,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-04-17,,,1961-172,"3.8 mi. W. on Hwy. 1, of Indian Head","",50.526111,-103.754167,,
CMNAR 5219,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-04-22,,,1961-172,"12 mi. S. on Hwy. 6, 4.0 mi. E. & 1.9 mi. S. of Hwy. 6 & Hwy. 1 bypass, S. of Regina","",0.0,0.0,,
CMNAR 5220,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-04-22,,,1961-172,4.0 mi. N. & 0.9 mi. NW. on  Hwy. 6 of Milestone,"",50.05,-104.516667,,
CMNAR 5222,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,88,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-04-22,,,1961-172,4.0 mi. N. & 0.9 mi. NW. on  Hwy. 6 of Milestone,"",50.05,-104.516667,,
CMNAR 5224,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-04-23,,,1961-172,"12 mi. S. on Hwy. 6, 4.0 mi. E. & 1.9 mi. S. of Hwy. 6 & Hwy. 1 bypass, S. of Regina","",0.0,0.0,,
CMNAR 5226,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,6,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-04-23,,,1961-172,4.0 mi. N. & 0.9 mi. NW. on Hwy. 6 of Milestone,"",50.05,-104.516667,,
CMNAR 5227,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,10,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-04-24,,,1961-172,"4.0 mi. N. on Hwy. 6 of jct. with Hwy. 11, N. of Regina","",50.5575,-104.616944,,
CMNAR 5229,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,37,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-05-04,,,1961-172,10.6 mi. E. on Hwy. 5 of jct. with Hwy. 27,"",0.0,0.0,,
CMNAR 5231,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-05-05,,,1961-172,4.4 mi. W. on Hwy. 5 of jct. with Hwy. 27,"",0.0,0.0,,
CMNAR 5233,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,7,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-05-05,,,1961-172,10.0 mi. E. on Hwy. 5 of jct. with Hwy. 27,"",0.0,0.0,,
CMNAR 5237,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,94,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-05-06,,,1961-172,10.0 mi. E. on Hwy. 5 of jct. with Hwy. 27,"",0.0,0.0,,
CMNAR 5239,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,35,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-05-07,,,1961-172,15.5 mi. E. on Hwy. 5 of jct. with Hwy. 27,"",0.0,0.0,,
CMNAR 5240,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,12,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-05-08,,,1961-172,E. side on Hwy. 7 of Laura,"",51.833333,-107.266667,,
CMNAR 5245,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-05-11,,,1961-172,2.3 mi. W. on Hwy. 1 of St. Joseph's Colony turnoff,"",50.495556,-104.235,,
CMNAR 7254,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,6,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-14,,,1963-269,7.3 mi. E. on Hwy. 16 of Spruce Grove,"",53.541111,-113.754167,,
CMNAR 7256,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,8,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-14,,,1963-269,7.0 mi. W. on Hwy. 16 of Stony Plain,"",53.559167,-114.170278,,
CMNAR 726,Pseudacris triseriata feriarum,Pseudacris feriarum,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,16,,"","Johansen, Frits","North America: Canada, Ontario, Ottawa (metro)",1918-07-14,,,1918-009,Ottawa,"",45.416667,-75.683333,,
CMNAR 7260,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-14,,,1963-269,5.5 mi. SE. on Hwy. 43 of Whitecourt,"",54.096389,-115.626389,,
CMNAR 7265,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,5,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-15,,,1963-269,Two Creeks,"",54.3,-116.35,,
CMNAR 7274,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-15,fluid,,1963-269,W. side of Valleyview,"",55.066667,-117.283333,,
CMNAR 7277,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,13,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-15,,,1963-269,1 mi. W. on Hwy. 34 of Valleyview,"",55.066667,-117.3,,
CMNAR 7278,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-16,fluid,,1963-269,1 mi. N. on Hwy. 34 of Valleyview,"",55.066667,-117.3,,
CMNAR 7283,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-16,,,1963-269,5.5 mi. S. on Hwy. 34 of Guy,"",55.476111,-117.117222,,
CMNAR 7284,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,12,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-16,,,1963-269,0.5 mi. S. on Hwy. 2 of Falher turnoff,"",55.734444,-117.120556,,
CMNAR 7286,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-17,fluid,,1963-269,2.1 mi. N. on Hwy. 2 of Grimshaw,"",56.222222,-117.593889,,
CMNAR 7293,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-17,,,1963-269,3.1 mi. E. on Hwy. 2 of Bluesky,"",56.072778,-118.158333,,
CMNAR 7294,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-17,,,1963-269,13.8 mi. N. on Hwy. 2 of Rycroft,"",55.938056,-118.547778,,
CMNAR 7297,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-18,,,1963-269,9.0 mi. E. on Hwy. 2 of Beaverlodge,"",55.170833,-119.212778,,
CMNAR 7299,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-18,,,1963-269,8.3 mi. SE. on Hwy. 2 of B. C. border,"",55.433333,-119.883333,,
CMNAR 7302,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, British Columbia",1963-07-18,fluid,,1963-269,13 mi. S. on Hwy. 2 of Dawson,"",55.585833,-120.0925,,
CMNAR 7314,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-19,,,1963-269,6.3 mi. NW. on Hwy. 34 of Sturgeon Heights,"",55.138611,-117.7925,,
CMNAR 7323,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,5,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-21,,,1963-269,Vimy turnoff at Hwy. 2,"",54.066667,-113.666667,,
CMNAR 7327,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-21,,,1963-269,13.5 mi. W. on Hwy. 18 of Westlock,"",54.148889,-114.158333,,
CMNAR 7329,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,5,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-26,,,1963-269,2.9 mi. E. on Hwy. 1 of Strathmore,"",51.038611,-113.327778,,
CMNAR 7330,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-27,fluid,,1963-269,1.5 mi. E. of Gleichen,"",50.863889,-113.015556,,
CMNAR 7331,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Powell, C. Bruce","North America: Canada, Alberta",1963-07-27,,,1963-269,26.5 mi. W. on Hwy. 1 of Brooks,"",50.716667,-112.266667,,
CMNAR 747,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,6,,"","Patch, Clyde L.","North America: Canada, Ontario",1918-04-15,,,1918-022,Ottawa,"",45.416667,-75.683333,,
CMNAR 748,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,4,,"","Patch, Clyde L.","North America: Canada, Ontario",1918-04-25,,,1918-022,Ottawa,"",45.416667,-75.683333,,
CMNAR 749,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Patch, Clyde L.","North America: Canada, Ontario",1918-04-25,,,1918-022,Ottawa,"",45.416667,-75.683333,,
