id,module,group_area,name,private_public,group_type,group_owner,department,note,create_date,updated_by,update_date
3843,64,sites,Rachel's May18,PUBLIC,,BOTDATA1,,,2014-05-18 10:38:31 UTC,BOTDATA1,2014-05-18 17:04:23 UTC
3845,1,catalogue,Rachel's May20,PUBLIC,,BOTDATA1,,,2014-05-20 07:47:51 UTC,BOTDATA1,2014-05-20 15:53:46 UTC
3846,64,sites,Rachel's May20,PUBLIC,,BOTDATA1,,,2014-05-20 07:48:03 UTC,BOTDATA1,2014-05-20 15:54:50 UTC
3847,1,catalogue,Anne-May20,PUBLIC,,BOTDATA1,,,2014-05-20 08:51:30 UTC,BOTDATA1,2014-05-21 09:05:13 UTC
3848,1,catalogue,Rachel's May21,PUBLIC,,BOTDATA1,,,2014-05-21 07:36:43 UTC,BOTDATA1,2014-05-21 16:28:32 UTC
3849,64,sites,Rachel's May21,PUBLIC,,BOTDATA1,,,2014-05-21 07:36:55 UTC,BOTDATA1,2014-05-21 16:29:05 UTC
3850,1,catalogue,Anne-May 21,PUBLIC,,BOTDATA1,,,2014-05-21 09:07:28 UTC,BOTDATA1,2014-05-21 15:38:23 UTC
3853,1,catalogue,Rachel's May22,PUBLIC,,BOTDATA1,,,2014-05-22 07:28:50 UTC,BOTDATA1,2014-05-22 15:22:04 UTC
3854,64,sites,Rachel's May22,PUBLIC,,BOTDATA1,,,2014-05-22 07:29:05 UTC,BOTDATA1,2014-05-22 15:20:41 UTC
3855,1,catalogue,Anne-May22,PUBLIC,,BOTDATA1,,,2014-05-22 08:40:03 UTC,BOTDATA1,2014-05-22 15:45:34 UTC
3859,1,catalogue,Anne-May23,PUBLIC,,BOTDATA1,,,2014-05-23 08:43:46 UTC,BOTDATA1,2014-05-23 15:31:44 UTC
3860,1,catalogue,Rachel's May25,PUBLIC,,BOTDATA1,,,2014-05-25 11:16:23 UTC,BOTDATA1,2014-05-25 17:14:42 UTC
3861,64,sites,Rachel's May25,PUBLIC,,BOTDATA1,,,2014-05-25 11:16:36 UTC,BOTDATA1,2014-05-25 17:16:11 UTC
3862,1,catalogue,Rachel's May26,PUBLIC,,BOTDATA1,,,2014-05-26 08:01:53 UTC,BOTDATA1,2014-05-26 16:25:57 UTC
3863,64,sites,Rachel's May26,PUBLIC,,BOTDATA1,,,2014-05-26 08:02:05 UTC,BOTDATA1,2014-05-27 15:39:38 UTC
3864,1,catalogue,Anne-May26,PUBLIC,,BOTDATA1,,,2014-05-26 08:43:11 UTC,BOTDATA1,2014-05-26 15:30:26 UTC
3866,1,catalogue,Rachel's May27,PUBLIC,,BOTDATA1,,,2014-05-27 07:59:12 UTC,BOTDATA1,2014-05-27 15:38:26 UTC
3867,1,catalogue,Anne-May27,PUBLIC,,BOTDATA1,,,2014-05-27 08:42:45 UTC,BOTDATA1,2014-05-27 15:48:02 UTC
3874,1,catalogue,Rachel's May28,PUBLIC,,BOTDATA1,,,2014-05-28 07:54:07 UTC,BOTDATA1,2014-05-28 15:13:33 UTC
3875,64,sites,Rachel's May28,PUBLIC,,BOTDATA1,,,2014-05-28 07:54:19 UTC,BOTDATA1,2014-05-28 15:15:03 UTC
3876,1,catalogue,Anne-May28,PUBLIC,,BOTDATA1,,,2014-05-28 08:38:16 UTC,BOTDATA1,2014-05-28 15:44:14 UTC
3878,1,catalogue,Anne-May29,PUBLIC,,BOTDATA1,,,2014-05-29 08:40:41 UTC,BOTDATA1,2014-05-29 14:41:20 UTC
3879,1,catalogue,Rachel's May29,PUBLIC,,BOTDATA1,,,2014-05-29 13:01:16 UTC,BOTDATA1,2014-05-29 15:04:25 UTC
3880,64,sites,Rachel's May29,PUBLIC,,BOTDATA1,,,2014-05-29 13:01:29 UTC,BOTDATA1,2014-05-29 15:04:45 UTC
3884,1,catalogue,Anne-May30,PUBLIC,,BOTDATA1,,,2014-05-30 08:47:30 UTC,BOTDATA1,2014-05-30 11:35:18 UTC
3891,1,catalogue,Anne-Jun2,PUBLIC,,BOTDATA1,,,2014-06-02 08:40:20 UTC,BOTDATA1,2014-06-02 14:29:06 UTC
3894,1,catalogue,Anne-Jun03,PUBLIC,,BOTDATA1,,,2014-06-03 08:37:26 UTC,BOTDATA1,2014-06-03 15:32:52 UTC
3896,1,catalogue,Anne-Jun04,PUBLIC,,BOTDATA1,,,2014-06-04 08:51:07 UTC,BOTDATA1,2014-06-04 14:38:21 UTC
3899,1,catalogue,Anne-Jun05,PUBLIC,,BOTDATA1,,,2014-06-05 08:50:16 UTC,BOTDATA1,2014-06-05 15:30:21 UTC
3904,1,catalogue,Anne-Jun9,PUBLIC,,BOTDATA1,,,2014-06-09 12:57:10 UTC,BOTDATA1,2014-06-09 15:41:19 UTC
3905,1,catalogue,Anne-Jun10,PUBLIC,,BOTDATA1,,,2014-06-10 08:47:44 UTC,BOTDATA1,2014-06-10 14:08:15 UTC
3906,1,catalogue,Anne-Jun11,PUBLIC,,BOTDATA1,,,2014-06-11 08:40:00 UTC,BOTDATA1,2014-06-11 11:56:08 UTC
4024,1,catalogue,Arctic Vascular Plants,PUBLIC,,BOTDATA1,,,2015-01-13 08:29:50 UTC,BOTDATA1,2015-01-13 08:32:24 UTC
4025,1,catalogue,NU Vasc,PUBLIC,,BOTDATA1,,,2015-01-13 09:51:19 UTC,BOTDATA1,2015-01-13 09:52:08 UTC
4026,1,catalogue,NT Vasc,PUBLIC,,BOTDATA1,,,2015-01-13 09:59:35 UTC,BOTDATA1,2015-01-13 10:00:09 UTC
4032,1,catalogue,Bebb,PUBLIC,,BOTDATA1,,,2015-01-20 11:24:07 UTC,BOTDATA1,2015-01-20 11:24:38 UTC
4035,1,catalogue,Lutzoni accessioned material,PUBLIC,,BOTDATA1,,"Material with CANL numbers, in backlog and not in herbarium.",2015-01-26 11:42:30 UTC,BOTDATA1,2015-01-26 11:56:58 UTC
4054,1,catalogue,Salix AFCA,PUBLIC,,BOTDATA1,,,2015-02-23 08:54:55 UTC,BOTDATA1,2015-02-23 14:18:51 UTC
4080,1,catalogue,Kathryn Baker Arctic Flora,PUBLIC,,BOTDATA1,,,2015-03-16 10:06:18 UTC,BOTDATA1,2015-05-22 14:11:17 UTC
4137,1,catalogue,Salix in Alaska/Yukon,PUBLIC,,BOTDATA1,,,2015-06-01 12:50:50 UTC,BOTDATA1,2015-06-01 12:53:09 UTC
4140,1,catalogue,MEGA Salix,PUBLIC,,BOTDATA1,,,2015-06-02 13:51:37 UTC,BOTDATA1,2015-06-02 13:54:29 UTC
4158,1,catalogue,VI Hotspots,PUBLIC,,BOTDATA1,,,2015-07-13 10:04:56 UTC,BOTDATA1,2015-07-13 10:26:41 UTC
4159,1,catalogue,VI Hotspots 2,PUBLIC,,BOTDATA1,,,2015-07-13 11:20:51 UTC,BOTDATA1,2015-07-13 11:21:02 UTC
4161,1,catalogue,Hotspot,PUBLIC,,BOTDATA1,,,2015-07-14 13:47:49 UTC,BOTDATA1,2015-07-14 14:11:59 UTC
4162,1,catalogue,cordifolia updates,PUBLIC,,BOTDATA1,,,2015-07-17 09:12:21 UTC,BOTDATA1,2015-07-17 11:20:03 UTC
4164,64,sites,Iqaluit location update,PUBLIC,,BOTDATA1,,,2015-07-20 09:33:10 UTC,,
4199,1,catalogue,Tissue Database Refresh,PUBLIC,,BOTDATA1,,,2015-08-24 12:19:11 UTC,BOTDATA1,2015-08-24 13:47:05 UTC
4210,1,catalogue,Soper River,PUBLIC,,BOTDATA1,,,2015-08-28 10:08:50 UTC,BOTDATA1,2015-08-28 10:09:07 UTC
4261,1,catalogue,Raymond Wood Collections,PUBLIC,,BOTDATA1,,,2015-11-09 13:30:05 UTC,BOTDATA1,2015-11-09 13:30:09 UTC
4274,1,catalogue,Phippsia,PUBLIC,,BOTDATA1,,,2015-12-10 11:32:13 UTC,BOTDATA1,2015-12-10 11:32:17 UTC
4380,1,catalogue,Saarela Baffin 2012,PUBLIC,,BOTDATA1,,,2016-04-18 08:45:55 UTC,BOTDATA1,2016-04-18 08:46:03 UTC
4386,1,catalogue,Flora_VI,PUBLIC,,BOTDATA1,,,2016-05-09 14:30:23 UTC,BOTDATA1,2016-05-09 14:37:29 UTC
4387,1,catalogue,Flora _Soper,PUBLIC,,BOTDATA1,,,2016-05-09 14:41:54 UTC,BOTDATA1,2016-05-09 14:41:59 UTC
4388,1,catalogue,Flora_CapeDorset,PUBLIC,,BOTDATA1,,,2016-05-09 14:45:04 UTC,BOTDATA1,2016-05-09 14:45:10 UTC
4389,1,catalogue,Flora_Arviat,PUBLIC,,BOTDATA1,,,2016-05-09 14:47:46 UTC,BOTDATA1,2016-05-09 14:47:50 UTC
4488,1,catalogue,2017 Specimens for Floristic Papers,PUBLIC,,BOTDATA1,,,2017-01-18 14:07:05 UTC,BOTDATA1,2017-02-08 08:05:47 UTC
