id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CMNC 2017-0818,Gnathia sp 1 cf gnathia maxillaris,Gnathia,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Flabellifera; Gnathiidae,1,female,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.28405,-127.516883,,
CMNC 2017-0819,Caecognathia elongata,Caecognathia elongata,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Flabellifera; Gnathiidae; Caecognathia,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.28405,-127.516883,,
CMNC 2017-0820,Skogsbergia megalops,Skogsbergia megalops,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Cypridinoidea; Cypridinidae; Skogsbergia,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.28405,-127.516883,,
CMNC 2017-0821,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.28405,-127.516883,,
CMNC 2017-0822,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNC 2017-0823,Eugerda cf globiceps,Eugerda,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Asellota; Janiroidea; Desmosomatidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNC 2017-0824,Pseudosphyrapus anomalus,Pseudosphyrapus anomalus,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Apseudomorpha; Apseudoidea; Sphyrapodidae; Pseudosphyrapus,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNC 2017-0825,Pseudotanais (Pseudotanais) macrocheles,Pseudotanais (Pseudotanais) macrocheles,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Pseudotanaidae; Pseudotanais; Pseudotanais (Pseudotanais),1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNC 2017-0826,Tanaidacea,Tanaidacea,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNC 2017-0827,Skogsbergia megalops,Skogsbergia megalops,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Cypridinoidea; Cypridinidae; Skogsbergia,14,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNC 2017-0828,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,10,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNC 2017-0882,Akanthophoreus gracilis,Akanthophoreus gracilis,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Akanthophoreidae; Akanthophoreus,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.83985,-133.304133,,
CMNC 2017-0883,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.83985,-133.304133,,
CMNC 2017-0884,Heterocyprideis sorbyana,Heterocyprideis sorbyana,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Cytherideidae; Heterocyprideis,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.83985,-133.304133,,
CMNC 2017-0885,Leptocytheridae cf Leptocythere baltica,Leptocytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,10,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.83985,-133.304133,,
CMNC 2017-0886,Normanicythere leioderma,Normanicythere leioderma,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Normanicythere,24,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.83985,-133.304133,,
CMNC 2017-0887,Xestoleberis depressa,Xestoleberis depressa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Xestoleberididae; Xestoleberis,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.83985,-133.304133,,
CMNC 2017-0888,Akanthophoreus gracilis,Akanthophoreus gracilis,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Akanthophoreidae; Akanthophoreus,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.84055,-133.394183,,
CMNC 2017-0889,Leptognathia manca,Leptognathia manca,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Leptognathiidae; Leptognathia,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.84055,-133.394183,,
CMNC 2017-0890,Typhlotanais finmarchicus,Typhlotanais finmarchicus,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Typhlotanaidae; Typhlotanais,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.84055,-133.394183,,
CMNC 2017-0891,Diastylis,Diastylis,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.8405,-133.393783,,
CMNC 2017-0892,Heterocyprideis sorbyana,Heterocyprideis sorbyana,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Cytherideidae; Heterocyprideis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.8405,-133.393783,,
CMNC 2017-0893,Xestoleberis depressa,Xestoleberis depressa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Xestoleberididae; Xestoleberis,11,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.8405,-133.393783,,
CMNC 2017-0894,Leptognathia manca,Leptognathia manca,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Leptognathiidae; Leptognathia,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.840183,-133.392083,,
CMNC 2017-0895,Heterocyprideis sorbyana,Heterocyprideis sorbyana,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Cytherideidae; Heterocyprideis,14,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.840183,-133.392083,,
CMNC 2017-0896,Rabilimis mirabilis,Rabilimis mirabilis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Rabilimis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.840183,-133.392083,,
CMNC 2017-0897,Leptocytheridae cf Leptocythere baltica,Leptocytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.840183,-133.392083,,
CMNC 2017-0898,Normanicythere leioderma,Normanicythere leioderma,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Normanicythere,37,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.840183,-133.392083,,
CMNC 2017-0899,Eudorella,Eudorella,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0900,Saduria sabini,Saduria sabini,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Valvifera; Chaetiliidae; Saduria,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0901,Cytheridae sp 2f,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0902,Rabilimis mirabilis,Rabilimis mirabilis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Rabilimis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0903,Leucon (Leucon) nasica,Leucon (Leucon) nasica,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae; Leucon; Leucon (Leucon),1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0904,Leucon sp b cf acutirostris,Leucon,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0905,Cytheridae sp 1d,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0906,Quasimelita formosa,Quasimelita formosa,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Amphipoda; Gammaridea; Hadzioidea; Melitidae; Quasimelita,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0907,Eudorella,Eudorella,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0908,Leucon sp b cf acutirostris,Leucon,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-13,fluid,,"",off Kugmallit Bay,"",69.9589,-133.424933,,
CMNC 2017-0762,Cytheridae sp 10,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,6,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149783,-128.133683,,
CMNC 2017-0763,Cytheridae sp 12,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149783,-128.133683,,
CMNC 2017-0764,Cytheridae sp 2f,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149783,-128.133683,,
CMNC 2017-0765,Cytheridae sp 2h,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149783,-128.133683,,
CMNC 2017-0766,Cytheridae sp 2l,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149783,-128.133683,,
CMNC 2017-0767,Cytheridae sp 6a,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149783,-128.133683,,
CMNC 2017-0768,Xestoleberis depressa,Xestoleberis depressa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Xestoleberididae; Xestoleberis,8,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149783,-128.133683,,
CMNC 2017-0769,Eudorellopsis biplicata,Eudorellopsis biplicata,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae; Eudorellopsis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0770,Brachydiastylis resima,Brachydiastylis resima,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Brachydiastylis,6,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0771,Gnathia sp 1 cf gnathia maxillaris,Gnathia,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Flabellifera; Gnathiidae,2,female,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0772,Munna,Munna,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Asellota; Janiroidea; Munnidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0773,Leptognathia manca,Leptognathia manca,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Leptognathiidae; Leptognathia,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0774,Typhlotanais finmarchicus,Typhlotanais finmarchicus,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Typhlotanaidae; Typhlotanais,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0775,Pseudosphyrapus anomalus,Pseudosphyrapus anomalus,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Apseudomorpha; Apseudoidea; Sphyrapodidae; Pseudosphyrapus,24,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0776,Balanus balanus,Balanus balanus,,"",,Animalia; Arthropoda; Crustacea; Maxillopoda; Thecostraca; Cirripedia; Thoracica; Sessilia; Balanomorpha; Balanoidea; Balanidae; Balanus,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0777,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,249,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0778,Cytherissa cf lacustris,Cytherissa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Cytherideidae,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0779,Cytheridae sp 2m,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0780,Cytheridae sp 4,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0781,Cytheridae sp 6a,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,8,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0782,Xestoleberis depressa,Xestoleberis depressa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Xestoleberididae; Xestoleberis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0783,Xestoleberis depressa,Xestoleberis depressa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Xestoleberididae; Xestoleberis,28,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149833,-128.133517,,
CMNC 2017-0784,Halice malygini,Halice malygini,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Amphipoda; Gammaridea; Pardaliscoidea; Pardaliscidae; Pardaliscella,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNC 2017-0785,Lysianassoidea   cf Lysianassidae + cf Uristidae,Lysianassoidea,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Amphipoda; Gammaridea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNC 2017-0786,Phoxocephalidae,Phoxocephalidae,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Amphipoda; Gammaridea; Phoxocephaloidea,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNC 2017-0787,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,12,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNC 2017-0788,Gnathia sp 1 cf gnathia maxillaris,Gnathia,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Flabellifera; Gnathiidae,1,female,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNC 2017-0789,Pseudosphyrapus anomalus,Pseudosphyrapus anomalus,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Apseudomorpha; Apseudoidea; Sphyrapodidae; Pseudosphyrapus,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNC 2017-0842,Akanthophoreus gracilis,Akanthophoreus gracilis,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Akanthophoreidae; Akanthophoreus,72,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNC 2017-0843,Leptognathia manca,Leptognathia manca,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Leptognathiidae; Leptognathia,31,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNC 2017-0844,Boroecia borealis,Conchoecia borealis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Halocyprida; Halocypridina; Halocypridoidea; Halocyprididae; Conchoecinae; Conchoecia,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNC 2017-0845,Skogsbergia megalops,Skogsbergia megalops,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Cypridinoidea; Cypridinidae; Skogsbergia,11,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNC 2017-0846,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,6,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNC 2017-0847,Cytherissa cf lacustris,Cytherissa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Cytherideidae,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNC 2017-0848,Cytheridae sp 6a,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
