emu_module,emu_column,type,kind,lookup_parent,lookup_name,lookup_level,reference_module,reference_column,reference_link,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulDescription_tab,dtText,dkTable,,,,emultimedia,MulDescription,MulMultiMediaRef_tab,"An account of the content of the resource, for instance a description of an image, an abstract or table of contents of a text document. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulDocumentType_tab,dtText,dkTable,,,,emultimedia,MulDocumentType,MulMultiMediaRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulFileName_nesttab,dtText,dkNested,,,,emultimedia,DocIdentifier_tab,MulMultiMediaRef_tab,The file name of the multimedia resource as it is stored on the server.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulHeight_nesttab,dtInteger,dkNested,,,,emultimedia,DocHeight_tab,MulMultiMediaRef_tab,The height of the image in pixels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulIdentifier_tab,dtText,dkTable,,,,emultimedia,MulIdentifier,MulMultiMediaRef_tab,"The filename of the resource, giving a unique identification; automatically generated by EMu when the resource is attached. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulMimeFormat_tab,dtText,dkTable,MulMimeType_tab,MIME Type,2,emultimedia,MulMimeFormat,MulMultiMediaRef_tab,"The MIME Format is a subcategory of the MIME Type and is automatically generated from a lookup list, which contains the appropriate subcategories depending on the MIME Type selected. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulMimeType_tab,dtText,dkTable,,MIME Type,1,emultimedia,MulMimeType,MulMultiMediaRef_tab,"Internet Media Type, using standard MIME list of categories, describing the physical manifestation of the resource. Types are automatically generated from a lookup list including, for example, image, video, audio, text when the resource is attached. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulMultiMediaRef_tab,dtInteger,dkTable,,,,emultimedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulTitle_tab,dtText,dkTable,,,,emultimedia,MulTitle,MulMultiMediaRef_tab,"The name given to the resource, usually by the Creator or Publisher. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulWidth_nesttab,dtInteger,dkNested,,,,emultimedia,DocWidth_tab,MulMultiMediaRef_tab,The width of the image in pixels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,NarNarratives,dtText,dkTable,,,,enarratives,SummaryData,NarNarrativesRef_tab,List of any narrative records associated with the taxon - attaches to the Narratives module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,NarNarrativesRef_tab,dtInteger,dkTable,,,,enarratives,TaxTaxaRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,NotNotes,dtText,dkAtom,,,,,,,Text notes that are not already contained in a defined field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ObjObjects_tab,dtText,dkTable,,,,ecatalogue,SummaryData,ObjObjectsRef_tab,List of any collection items associated with the taxon - attaches to the Catalogue module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ObjObjectsRef_tab,dtInteger,dkTable,,,,ecatalogue,TaxTaxonomyRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenAuthority_tab,dtText,dkTable,,,,ebibliography,SummaryData,PenAuthorityRef_tab,The publication that recognises that the current taxon is pending a synonymous designation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenAuthorityRef_tab,dtInteger,dkTable,,,,ebibliography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenHasPending,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenLaterHomonym_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the pending synonymous name going to be a homonym? Input is one of yes, no or unknown. (A homonym is an incorrectly applied name - one that already existed in another part of the classification hierarchy.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenMisapplied_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the pending synonymous name misapplied? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenName_tab,dtText,dkTable,,,,etaxonomy,SummaryData,PenNameRef_tab,A list of pending synonym details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenNameRef_tab,dtInteger,dkTable,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenNameScientific_tab,dtText,dkTable,,,,etaxonomy,ClaScientificName,PenNameRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenNomenOblitum_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the pending synonymous name a nomen oblitum? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenRejected_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the pending synonymous name a rejected name? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenSuperfluous_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the pending synonymous name superfluous? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PenUncertain_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the pending synonymous name uncertain? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PlaTepapaGroup1,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PlaTepapaGroup2,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriBasionym,dtText,dkAtom,,,,etaxonomy,SummaryData,PriBasionymRef,"If the answer to the above question is no, a name can be entered in this field. If the answer is yes, the name will automatically be entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriBasionymRef,dtInteger,dkAtom,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriBasionymScientific,dtText,dkAtom,,,,etaxonomy,ClaScientificName,PriBasionymRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriIllegitimate,dtText,dkAtom,,YesNoUnknown,1,,,,"Is the taxon illegitimate? Can be one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriInvalid,dtText,dkAtom,,YesNoUnknown,1,,,,"Is the taxon invalid? Can be one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriIsBasionym,dtText,dkAtom,,Taxonomy Basionym,1,,,,Is the name as it is cited the original name (basionym) for the taxon?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriMisspelling,dtText,dkAtom,,YesNoUnknown,1,,,,"Is the taxon a misspelling? Can be one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriNomenConservandum,dtText,dkAtom,,YesNoUnknown,1,,,,"Is the taxon a nomen conservandum? Can be one of yes, no or unknown.(A nomen conservandum is the name of a family, genus or species that has been formally accepted under the applicable code as the correct name, contrary to the usual principles of nomenclature.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriNomenDubium,dtText,dkAtom,,YesNoUnknown,1,,,,"Is the taxon a nomen dubium? Can be one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriNomenNudum,dtText,dkAtom,,YesNoUnknown,1,,,,"Is the taxon a nomen nudum? Can be one of yes, no or unknown. (A nomen nudum is invalid because there is no official recognition for it, e.g. no citation.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriTypeAboveSpeciesName,dtText,dkAtom,,,,etaxonomy,SummaryData,PriTypeAboveSpeciesNameRef,"The species taxon that is the type species for the level of classification above species - for example, the type species for a Genus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriTypeAboveSpeciesNameRef,dtInteger,dkAtom,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,PriTypeAboveSpeciesStatus,dtText,dkAtom,,Type Status,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ProPropagation_tab,dtText,dkTable,,,,epropagation,SummaryData,ProPropagationRef_tab,List of any propagation records associated with the taxon - attaches to the Propagation module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ProPropagationRef_tab,dtInteger,dkTable,,,,epropagation,TaxTaxonomyRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,RanParent,dtText,dkAtom,,,,etaxonomy,SummaryData,RanParentRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,RanParentRankLevel,dtFloat,dkAtom,,,,etaxonomy,ClaRankLevel,RanParentRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,RanParentRef,dtInteger,dkAtom,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SecCanDelete_tab,dtText,dkTable,,,,,,,Record Level Security facility defining EMu Groups and Users that have delete permission for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SecCanDisplay_tab,dtText,dkTable,,,,,,,Record Level Security facility defining EMu Groups and Users that have display permission for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SecCanEdit_tab,dtText,dkTable,,,,,,,Record Level Security facility defining EMu Groups and Users that have edit permission for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SecDepartment_tab,dtText,dkTable,,Security Department,1,,,,Record Level Security facility defining Departments that have specific permissions for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SecRecordStatus,dtText,dkAtom,,Security Record Status,1,,,,"Status of the record. The default value is blank, which typically indicates an active record. A common alternative is 'Retired'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SummaryData,dtText,dkAtom,,,,,,,A one line summary of the salient parts of the current record. The summary data is automatically constructed by EMu when the record is saved. It is displayed when a record in another module references this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynAuthority_tab,dtText,dkTable,,,,ebibliography,SummaryData,SynAuthorityRef_tab,A list of synonym details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynAuthorityRef_tab,dtInteger,dkTable,,,,ebibliography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynCurrentlyAccepted_tab,dtText,dkTable,,,,etaxonomy,ClaCurrentlyAccepted,SynNameRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynKind_tab,dtText,dkTable,,Synonym Kind,1,,,,A list of synonym details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynLaterHomonym_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Was the synonymous name later revealed as a homonym? Input is one of yes, no or unknown. (A homonym is an incorrectly applied name - one that already existed in another part of the classification hierarchy.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynMisapplied_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the synonymous name misapplied? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynName_tab,dtText,dkTable,,,,etaxonomy,SummaryData,SynNameRef_tab,A list of synonym details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynNameRef_tab,dtInteger,dkTable,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynNameScientific_tab,dtText,dkTable,,,,etaxonomy,ClaScientificName,SynNameRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynNomenOblitum_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the synonymous name a nomen oblitum? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynRejected_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the synonymous name a rejected name? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynSuperfluous_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the synonymous name superfluous? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynTaxonomyRef_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,SynUncertain_tab,dtText,dkTable,,YesNoUnknown,1,,,,"Is the synonymous name uncertain? Input is one of yes, no or unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityBiblio_tab,dtText,dkTable,,,,ebibliography,SummaryData,TaxAvailabilityBiblioRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityBiblioRef_tab,dtInteger,dkTable,,,,ebibliography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityComment_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityCommenter_tab,dtText,dkTable,,,,eparties,SummaryData,TaxAvailabilityCommenterRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityCommenterRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityCompetingHomonym_tab,dtText,dkTable,,,,etaxonomy,SummaryData,TaxAvailabilityCompetingHomRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityCompetingHomRef_tab,dtInteger,dkTable,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityCorrectName_tab,dtText,dkTable,,,,etaxonomy,SummaryData,TaxAvailabilityCorrectNameRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityCorrectNameRef_tab,dtInteger,dkTable,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityDate0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityReason_tab,dtText,dkTable,TaxAvailabilityStatus,Legitimacy / Availability Reason,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityStatus,dtText,dkAtom,ClaApplicableCode,Legitimacy / Availability Status,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxAvailabilityStatusAttribute,dtText,dkAtom,TaxAvailabilityStatus,Legitimacy / Availability Status Attribute,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityBiblio_tab,dtText,dkTable,,,,ebibliography,SummaryData,TaxValidityBiblioRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityBiblioRef_tab,dtInteger,dkTable,,,,ebibliography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityComment_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityCommenter_tab,dtText,dkTable,,,,eparties,SummaryData,TaxValidityCommenterRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityCommenterRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityCorrectName_tab,dtText,dkTable,,,,etaxonomy,SummaryData,TaxValidityCorrectNameRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityCorrectNameRef_tab,dtInteger,dkTable,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityDate0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityReason_tab,dtText,dkTable,TaxValidityStatus,Validity Reason,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityStatus,dtText,dkAtom,ClaApplicableCode,Validity Status,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,TaxValidityStatusAttribute,dtText,dkAtom,TaxValidityStatus,Validity Status Attribute,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmDateInserted,dtDate,dkAtom,,,,,,,Date of record insertion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmDateModified,dtDate,dkAtom,,,,,,,Date of most recent record modification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmImportIdentifier,dtText,dkAtom,,,,,,,User-defined identifier for the import.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmInsertedBy,dtText,dkAtom,,Admin Names,1,,,,Name of user responsible for the insertion of the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmModifiedBy,dtText,dkAtom,,Admin Names,1,,,,Name of user responsible for the most recent modification of the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmOriginalData,dtText,dkAtom,,,,,,,"All or part of the original data available to EMu from another source when it was first installed. The legacy data can be used to store the entire data set, or data that did not fit into a specific field in EMu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmPublishWebNoPassword,dtText,dkAtom,,,,,,,Yes or no response: are the integrity and security of the data sufficient for it be published on the Internet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmPublishWebNoPasswordFlag,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmPublishWebPassword,dtText,dkAtom,,,,,,,Yes or no response: are the integrity and security of the data sufficient for it be published on the Intranet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmPublishWebPasswordFlag,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmSystemIdentifier,dtText,dkAtom,,,,,,,System generated identifier for the import.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmTimeInserted,dtTime,dkAtom,,,,,,,Time of record insertion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdmTimeModified,dtTime,dkAtom,,,,,,,Time of most recent record modification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdtAuditRef_tab,dtInteger,dkTable,,,,eaudit,AudKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etemplate,AdtDate_tab,dtDate,dkTable,,,,eaudit,AudDate,AdtAuditRef_tab,Audit trail of the dates when an operation was performed on the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
